name,x_centroid_64,x_std_64,x_skew_64,x_kurt_64,x_roll_off_64,x_flux_mean_64,x_flux_std_64,x_noisiness_64,x_energy_64,x_entropy_64,x_negentropy_64,y_centroid_64,y_std_64,y_skew_64,y_kurt_64,y_roll_off_64,y_flux_mean_64,y_flux_std_64,y_noisiness_64,y_energy_64,y_entropy_64,y_negentropy_64,z_centroid_64,z_std_64,z_skew_64,z_kurt_64,z_roll_off_64,z_flux_mean_64,z_flux_std_64,z_noisiness_64,z_energy_64,z_entropy_64,z_negentropy_64,x_centroid_256,x_std_256,x_skew_256,x_kurt_256,x_roll_off_256,x_flux_mean_256,x_flux_std_256,x_noisiness_256,x_energy_256,x_entropy_256,x_negentropy_256,y_centroid_256,y_std_256,y_skew_256,y_kurt_256,y_roll_off_256,y_flux_mean_256,y_flux_std_256,y_noisiness_256,y_energy_256,y_entropy_256,y_negentropy_256,z_centroid_256,z_std_256,z_skew_256,z_kurt_256,z_roll_off_256,z_flux_mean_256,z_flux_std_256,z_noisiness_256,z_energy_256,z_entropy_256,z_negentropy_256,x_centroid_1024,x_std_1024,x_skew_1024,x_kurt_1024,x_roll_off_1024,x_flux_mean_1024,x_flux_std_1024,x_noisiness_1024,x_energy_1024,x_entropy_1024,x_negentropy_1024,y_centroid_1024,y_std_1024,y_skew_1024,y_kurt_1024,y_roll_off_1024,y_flux_mean_1024,y_flux_std_1024,y_noisiness_1024,y_energy_1024,y_entropy_1024,y_negentropy_1024,z_centroid_1024,z_std_1024,z_skew_1024,z_kurt_1024,z_roll_off_1024,z_flux_mean_1024,z_flux_std_1024,z_noisiness_1024,z_energy_1024,z_entropy_1024,z_negentropy_1024,x_centroid_4096,x_std_4096,x_skew_4096,x_kurt_4096,x_roll_off_4096,x_flux_mean_4096,x_flux_std_4096,x_noisiness_4096,x_energy_4096,x_entropy_4096,x_negentropy_4096,y_centroid_4096,y_std_4096,y_skew_4096,y_kurt_4096,y_roll_off_4096,y_flux_mean_4096,y_flux_std_4096,y_noisiness_4096,y_energy_4096,y_entropy_4096,y_negentropy_4096,z_centroid_4096,z_std_4096,z_skew_4096,z_kurt_4096,z_roll_off_4096,z_flux_mean_4096,z_flux_std_4096,z_noisiness_4096,z_energy_4096,z_entropy_4096,z_negentropy_4096
k3_1.tsv.part.0,2546.9878948892106,0.22726641061401498,3.93511623888084,16.0440719634148,1562.4999999999998,0.06532550051244433,0.07767899067650265,0.41151659591614126,1.9930924596448245,2.0345215069525233,-1.5538038812428587,1792.4505196556438,0.7463867971095822,4.160544966723476,17.297931549581456,1562.4999999999998,0.04870091466285142,0.05264186786221361,0.3400058018114149,20.50934914327937,1.6988523221550864,-1.164076006248032,2068.800963710711,0.03668033453210588,4.274955164948913,18.166659349976523,781.2499999999999,0.04395328208598871,0.056956814164558195,0.31299113527343864,0.0487493016971284,1.5759486575109745,-1.9562082461553525,2813.309055387496,0.10405709588920821,8.643810783020689,82.39407242900432,976.5624999999999,0.0008007812577238286,0.0008605672700436842,0.20409422161359891,1.4549792057719833,2.3252604484893284,-1.7727226026243237,2002.6380008640276,0.33480638948986213,9.287643029677456,91.62418217435709,976.5624999999999,0.0005013459872963397,0.000568427224585206,0.16769375315340582,14.86693688276078,1.9424173893016805,-1.724230210362553,2329.3529719725047,0.01642767933094746,9.45240421381629,93.78729703904163,976.5624999999999,0.01131171013372397,0.015172547946869152,0.15274370932612244,0.03562526651149327,1.8449886130215256,-1.8584238739534313,2814.5552380666054,0.05130965297272807,14.45777053557521,219.72531650547634,976.5624999999999,0.0009836993475103566,0.0010749544415515379,0.10397374294934487,1.3651654273205014,2.343927473416517,-2.614877885280249,1994.6528494239776,0.1645201048191819,15.612838020426581,247.43116535539068,976.5624999999999,0.0004032166197375492,0.00043758578842394684,0.08590367497518703,13.987767458196986,1.9470756828322273,-2.6593202452251994,2316.547262522411,0.00803206844435696,15.965264111038573,255.279773668575,976.5624999999999,0.007972890475423324,0.00900068493519576,0.07899204063042381,0.03330225428113365,1.9771127275369516,-2.227116396262452,2832.023028311848,0.026014259885245496,33.02761545480826,1210.880942224923,964.3554687499999,0.017749585190863143,0.01777623936110147,0.051156072519341275,1.390272547684118,2.4214215814299234,-2.3046728745612297,1972.0013903260028,0.08431816020023555,35.58340547874307,1358.6834058654845,964.3554687499999,0.009377500170892894,0.009382915130027444,0.041765724411919565,14.592883479212372,1.9741316710822467,-2.18760731403301,2311.9309788632495,0.0039537991371311355,36.39426800823278,1406.0011015451375,964.3554687499999,0.01972947961137253,0.020063439923948014,0.0387331481073145,0.03207910388477609,2.1262657908394074,-2.292416738177975
k3_1.tsv.part.1,2370.5974308875384,0.2417363771723902,3.8973077699043177,15.736691874203789,1562.4999999999998,0.07037015041278352,0.08917080186456333,0.4045222598104401,2.2439643346731075,1.986710249892243,-1.4539128743026508,1805.5537796684646,0.732743103419097,4.14220457478485,17.157653818702368,1562.4999999999998,0.049421558374701365,0.05408969567444834,0.3434094180386829,19.807608372591318,1.7178604361539922,-1.1828418579451654,2039.3585491098038,0.04408479431329606,4.284036833323264,18.233169394819935,781.2499999999999,0.036561209264833965,0.04493662560401121,0.30829680151122263,0.07023026460446248,1.5273308156907708,-1.974518231186514,2616.8502429439527,0.11026089151690677,8.607172003153313,81.77551407150239,976.5624999999999,0.0007674941951392496,0.0008876641799422884,0.20105161689845433,1.63170683694307,2.2709117433766854,-1.7760506626844348,2019.591329754879,0.3283449411664375,9.266153710609062,91.35154957436683,976.5624999999999,0.0006011199719527508,0.0008051551240457824,0.1697979618934623,14.308514821497416,1.9669069804889525,-1.729903909472462,2322.416999104022,0.01972635273066342,9.46103251818259,93.99601585379209,976.5624999999999,0.006777250555623722,0.00768041121913231,0.15007647481203587,0.05132823882457579,1.7585917974358005,-1.8633736146421824,2619.4582081441977,0.05439893985387496,14.43123897936774,219.57888733829216,976.5624999999999,0.00041767754743036274,0.00043837628509251706,0.10240383702282188,1.5340120558387564,2.281820916455186,-2.986284238668038,2021.6967310187372,0.16096246162617361,15.601669473826368,248.0942753458524,976.5624999999999,0.0004151178166826406,0.000442034397247188,0.08707805318111657,13.392055146834581,1.9740001078183442,-2.7123445838055744,2333.119182580313,0.009582611556803169,16.00088871741756,257.04423710102236,976.5624999999999,0.0047591332640008754,0.005301642520064685,0.07731414746236456,0.04738854672346519,1.8409501374839194,-2.18761528620502,2629.768464501631,0.027596476768786286,31.451717474420324,1092.045808157906,964.3554687499999,0.0011173108048758429,0.0011516103219129975,0.05048594287892969,1.56442508783358,2.2992962576595013,-2.7305507224541605,2036.9353943737417,0.08196631766459661,34.15338098827034,1246.9617496837566,964.3554687499999,0.0008286895767873059,0.0008308049069946059,0.04290954526248197,13.791506501087254,1.988178677320924,-2.2776341921675702,2363.111478216018,0.004814261900417533,35.27021151340955,1312.830560905564,964.3554687499999,0.005755917266848112,0.0057574231820598605,0.03817647067745765,0.04755912789496709,1.9279373421623967,-2.1847626231894033
k3_1.tsv.part.2,2234.929399902965,0.2486867548074271,3.882356849144495,15.575933560772263,1562.4999999999998,0.063161836982074,0.07933152169563054,0.39560536151405823,2.3602947473140476,1.938458768574059,-1.4643681553631427,1692.4756074611055,0.701486840536931,4.130810294984503,17.031364524014496,1562.4999999999998,0.0485156545541869,0.05381768875194526,0.3376063905562261,18.089628158282565,1.6717048065808302,-1.1850139511934819,1967.7500259450464,0.046968014516950034,4.272188673891089,18.103708723514632,781.2499999999999,0.03672660345785868,0.044895968458325594,0.30542278929947814,0.07958861919034822,1.498690277904929,-1.9593169182930557,2469.6408063864774,0.11330983996924339,8.556041089889813,80.77967143485169,976.5624999999999,0.0006177609805314936,0.0006925256398983729,0.19634193374717984,1.7200950161765212,2.204503011249988,-1.7769771764038986,1891.318495504331,0.31302271352855554,9.265396137638726,91.28162018316883,976.5624999999999,0.00046995904806516685,0.0005603497472741083,0.16735077474283366,12.993830063538109,1.9208059335772367,-1.7360174088635756,2231.0629491439063,0.02102289918829945,9.447714597858036,93.69169478564434,976.5624999999999,0.005439830256629175,0.005762017457125321,0.14866018116601448,0.058273117157152526,1.7183237313449207,-1.8612266618478757,2474.476603457084,0.05576408351800228,14.308159492105107,214.51349873280353,976.5624999999999,0.0004360183579025544,0.00046745959093201685,0.10009989006542175,1.6112260374612,2.213808081532223,-3.0812369731352227,1895.3019081434225,0.15303554207796619,15.54523391980587,245.38283446796726,976.5624999999999,0.0004457762874975167,0.00047531852561210106,0.08592901218961657,12.103108818281797,1.9271952087731234,-2.711378965800078,2229.901098614134,0.010184206673615706,15.93150505383369,253.99311353754024,976.5624999999999,0.004198396736956569,0.004280685180525099,0.07675691045501909,0.05352084540492667,1.792361975281382,-2.2007826674412683,2474.1349910986937,0.028782511452979546,32.8235797018594,1201.6857234352904,964.3554687499999,0.0005229066489128992,0.0005231331918385928,0.048866560760712635,1.701512578278394,2.2258775869792236,-2.544019359290948,1898.6041552608447,0.07910359987206496,35.63961476747041,1369.381549041276,964.3554687499999,0.00039794244002541723,0.00041938368149708116,0.041913936385318484,12.843894924212336,1.9366040260876884,-2.536861133644066,2253.4638758837236,0.005192070405717616,36.59858049477994,1424.7236548523488,964.3554687499999,0.003285155705572515,0.0032861559041219104,0.03751499129237799,0.055313850255622965,1.8536625737950563,-2.1447611330534606
k3_1.tsv.part.3,2135.25291847382,0.2516639619522825,3.8810270831566918,15.514503324530608,1562.4999999999998,0.058830924552685224,0.07381432267403311,0.3872737099032252,2.4035138880897624,1.896353959664198,-1.4738167363619157,1627.1222852915753,0.6701048681605131,4.112693604211736,16.87412773614551,1562.4999999999998,0.046601422137798464,0.05209880051632672,0.334779530110373,16.479137405938566,1.6425981124447802,-1.195931985706017,2026.825914550579,0.05041530585686452,4.283899424879663,18.21877732189961,781.2499999999999,0.036852141084393296,0.04630630337336097,0.30431081354583234,0.09164356271451404,1.4853837768429223,-1.9556589507011195,2361.786951356644,0.114620222257529,8.542743631452172,80.43416623422544,976.5624999999999,0.000584930524962757,0.0006455970145967997,0.192172482406136,1.7573641088284553,2.14957848061079,-1.775575552059247,1816.9252722163703,0.2988890776203692,9.249045348764867,91.01870163857633,976.5624999999999,0.00041951736810648383,0.00047728930349433084,0.16590645109732735,11.841376126914051,1.88330156216511,-1.7402250251831544,2313.639151234311,0.022586458512544556,9.450819394368985,93.74882460611525,976.5624999999999,0.005347523547280045,0.006004317723598359,0.14785279796529596,0.06724772261127306,1.69358827084037,-1.8580640793892151,2369.18420686221,0.05650567034400565,14.298286385036986,213.64844548843874,976.5624999999999,0.0005493585648718452,0.0005596226168693021,0.09808364404463388,1.6537107354382123,2.1603228899586018,-2.547554909960092,1817.257684261705,0.14656453293770544,15.521725591910176,244.63963186146643,976.5624999999999,0.00041773162486034935,0.0004353712880105385,0.08508186629838459,11.099608024657014,1.8858075281119207,-2.5425853440265946,2329.0053228834895,0.01096621024167577,15.929724812136378,253.69127970934346,976.5624999999999,0.004502099645988996,0.004694765307272864,0.07627654803748013,0.062051166820492415,1.770006039407451,-1.959298240055879,2366.9246381699645,0.029175864012116724,32.87381544266812,1204.3956928475302,964.3554687499999,0.00035678387267884526,0.00036184936299891627,0.0479060680446133,1.748175263295588,2.172989837123207,-2.3414689199826166,1823.34776656551,0.07577629764080764,35.79466133285324,1383.0551601343695,964.3554687499999,0.00026653398749210133,0.00026680684091843414,0.041471812717119076,11.785690423438776,1.8953660920788515,-2.1862556578929127,2339.1820982620384,0.0056987526140902306,36.615463743601026,1427.1226099616886,964.3554687499999,0.0033759401155282337,0.003385445483687882,0.03738074668570057,0.0666358577059902,1.834285246461233,-1.8413982190191478
k3_1.tsv.part.4,2033.9454115128822,0.25423565415335997,3.897048458683223,15.594999846662105,1562.4999999999998,0.05376457853727305,0.06844920249892508,0.37822750235455066,2.438116067025387,1.8489721691930097,-1.470267353760168,1576.522560718179,0.6385038553777689,4.0965936959686795,16.72617745151547,1562.4999999999998,0.04661707848855368,0.05240838334830361,0.33279397691906704,14.943696051373582,1.6203064182839486,-1.1912129558482958,1946.6573586544807,0.05050943530999909,4.287267564737592,18.24236019519971,781.2499999999999,0.03637598343870797,0.0471620957378791,0.30156915452694566,0.09184624518625152,1.4592899434520916,-1.9561797891587829,2254.1032171317383,0.11551276400465589,8.581557582087571,80.95346625871062,976.5624999999999,0.000556120946609303,0.0005980957628752502,0.18715539631769795,1.7815638869070067,2.0832362552839876,-1.7703711153186774,1760.2848901851012,0.28363865853733805,9.243101151872905,90.92752892094192,976.5624999999999,0.0004308519515934456,0.0004649161520228707,0.16513684842754026,10.661179035745144,1.8602355691909236,-1.744380271903897,2215.099797930353,0.022644502047635472,9.47415924660756,94.1504326724873,976.5624999999999,0.005485378156154462,0.006015345593552472,0.145748275822617,0.0675529261521986,1.6473683076072492,-1.7253387144501702,2255.511456790601,0.05693056457145755,14.376587053845256,215.25932600366028,976.5624999999999,0.0007002230300880266,0.0007092095133283789,0.09546152273104526,1.6778305796311253,2.090297118101027,-3.0590770592515857,1761.881024434087,0.1390758364960709,15.511798040264415,244.3410041119042,976.5624999999999,0.00043339193719268976,0.00046041214068830155,0.08472854731689909,9.993724134403212,1.8641023218613544,-2.526979206640719,2202.4987578060727,0.011072475617424197,15.934523509076417,253.72088505782455,976.5624999999999,0.0043094997093932295,0.004413285487149739,0.07518430789821637,0.0632491721734998,1.7117266804667428,-2.18154651734745,2243.597571745808,0.029349741681022428,33.13426934055339,1219.5846696335316,964.3554687499999,0.00046014093315983884,0.0004988302904281117,0.046467669154851315,1.7688347501636223,2.094613874298342,-2.304110056192403,1758.7061487050894,0.07189153250082223,35.843987210267194,1387.042113179461,964.3554687499999,0.0004071817886428797,0.0004652106532046554,0.04121778053019338,10.608027590342449,1.8688194735101695,-2.1668553039343816,2208.3591279613393,0.005709712161127064,36.87020737657335,1445.3524074073905,964.3554687499999,0.003410722297105609,0.0034114105366896902,0.03650713983602729,0.06688809363600264,1.7587121176986837,-2.1341574582947747
k3_2.tsv.part.0,1959.0065252462289,0.25672471600874325,3.8518145328288336,15.240860461777572,1562.4999999999998,0.050223351651614415,0.06407757355262132,0.3744370368665122,2.47988487302176,1.8117780037600628,-1.4963709845898,1544.01493723058,0.5810829006552788,4.053438225871407,16.380604874662897,1562.4999999999998,0.04866184002139108,0.054830060138897116,0.3349499850455765,12.392807396249834,1.6144827066355436,-1.2035585620002447,1724.8031525197923,0.054602823240442855,4.29081261630564,18.259100868761163,781.2499999999999,0.03215581887379297,0.04203439608229424,0.2954213385730491,0.10697518513820452,1.393610010484842,-1.8618288511954315,2167.3699954033295,0.11670816508499035,8.485938361305958,79.37824846423352,976.5624999999999,0.0005776539919000449,0.0006830286345320125,0.18544990168827388,1.8175116578459207,2.0364042821019313,-1.7782002655976663,1717.0739675229067,0.25771844922091425,9.185198081614587,90.10375262306343,976.5624999999999,0.00043760173171889395,0.0005117465763448827,0.166950940763706,8.806838358137641,1.8608931977378143,-1.7602966488702925,1956.3565485762865,0.024445649570081735,9.45750238672125,93.80771508856434,976.5624999999999,0.005044217830589483,0.005597053280713383,0.14289398289550437,0.07866314008895524,1.5659492960362693,-1.8487620464537429,2170.7460955412444,0.05740649269633045,14.243691064490596,211.4442298364342,976.5624999999999,0.0004043251503710925,0.00044969309187344877,0.09451944267968826,1.7056979146024622,2.0426960003517833,-3.0557884155382298,1717.2956084938346,0.12636557033973114,15.407918506064021,241.94009796473586,976.5624999999999,0.00039478146598321043,0.0004033672102687434,0.08560976143436318,8.25175337221154,1.8642196952349157,-2.72189801952279,1960.745518187002,0.011952699990704717,15.957551961728415,254.45445211055892,976.5624999999999,0.0034254440067239857,0.0034758573436801357,0.07361537989943791,0.07368796923557083,1.6219114851343752,-2.0281073517506205,2177.628025372027,0.029444448589714487,32.745206033789074,1193.9257159696326,964.3554687499999,0.000302864738719974,0.00031662956125223503,0.04624863874718525,1.7802325849281033,2.0586034639800364,-2.2500138650440245,1721.062093008511,0.06483464848940657,35.54065697405532,1368.5271513415785,964.3554687499999,0.00028970107807617385,0.0002934664624775517,0.04173595852509941,8.628039303968269,1.872890626277223,-2.2763426378306897,1950.4334475610265,0.0061579507705873185,36.5989944304896,1422.6278803866037,964.3554687499999,0.003094331419967053,0.0030959439382919536,0.035892611706384775,0.07779891070659542,1.6680495526181833,-2.089946626059932
k3_2.tsv.part.1,1951.5982941558732,0.2593007433821546,3.8555099636194483,15.269259939162488,1562.4999999999998,0.04973230178376678,0.06357386119013311,0.3738561519333004,2.5289374285799497,1.8086226572675645,-1.4990800550076593,1525.5778402629298,0.5699168281714407,4.04575303911533,16.31225711363878,1562.4999999999998,0.048432260171450345,0.054686043729035134,0.33435150084519616,11.916810316828707,1.6058155781596297,-1.2033016003401473,1681.2832162965835,0.054399586321965586,4.291591396535245,18.257995943167835,781.2499999999999,0.03127069067562111,0.04176550736176399,0.2942812082840319,0.10611466472621463,1.3828719126535411,-1.8591446385333399,2159.246062655344,0.11777815930773919,8.49299900740572,79.48634693422208,976.5624999999999,0.0005676511961928658,0.0006282697909541629,0.1851018979955954,1.8507599946925508,2.0315380756411305,-1.7773509360763158,1698.222335151836,0.2525188724828158,9.171772589113667,89.88017046600015,976.5624999999999,0.00046939916225185,0.0005168534800509998,0.166961700355692,8.455089469595913,1.857256887192352,-1.7627517442455434,1907.052208108888,0.02436144405296016,9.449674149040476,93.64376805041978,976.5624999999999,0.005343756812722883,0.005933121849544936,0.14260074416756277,0.07811573776676119,1.5622534418390999,-1.8473973598011248,2163.4578914768736,0.057980990105152064,14.255460659392119,211.83595824375237,976.5624999999999,0.0007362599659745346,0.0007518644352163971,0.09446248161829901,1.7399898354754122,2.0405714390725107,-2.8690511205220464,1699.1894768596442,0.123928180233392,15.400695255743388,241.78171669539853,976.5624999999999,0.0003848715774651254,0.000417945504157358,0.08556776371307513,7.9364404374837205,1.8601272608131925,-2.7925451083191026,1903.6498162394776,0.011882208719685908,15.964637146748242,254.6293484780948,976.5624999999999,0.00406737955962281,0.004200420110781676,0.07334230600120509,0.07281847321918103,1.614948164964722,-1.9500545567152316,2156.375196104333,0.029975996225280733,32.97809483851415,1209.9626450113235,964.3554687499999,0.00033951455043522427,0.0003558324882673569,0.0459436741671443,1.8450364953066758,2.0465562962699497,-2.2097102210570414,1697.9975400945857,0.06395757746302552,35.594866078258406,1373.0918034170336,964.3554687499999,0.00030177125015162787,0.00030413820080340653,0.04165600960836196,8.396125357951686,1.8661296508708496,-2.1467945061379496,1890.4211213012918,0.006155663363850844,36.76921446817183,1436.210617241909,964.3554687499999,0.0031975184756283526,0.003199557643322847,0.035730365846290114,0.07774022149193405,1.6627229179898795,-1.9110321252485718
k3_2.tsv.part.2,2000.7696465106922,0.2573467423364008,3.7998424512075286,14.871933169635287,1562.4999999999998,0.051960826604877726,0.0669662801501545,0.3799773755971312,2.50105138166878,1.8324559467399313,-1.5369166297635686,1534.234594761174,0.5602381037634386,4.0447386042883355,16.3193422410552,1562.4999999999998,0.04824078638992627,0.05450944135158001,0.335347394374469,11.522396117016127,1.6110660844193851,-1.2124517911270365,1669.6279697484958,0.054378951931613434,4.288473816104197,18.234738701419666,781.2499999999999,0.03203811273332451,0.041751465324426834,0.29433556439340547,0.10603730113231136,1.3831442141575332,-1.8573862777710173,2210.928202909958,0.11720410672380423,8.366976142249008,77.50307549050017,976.5624999999999,0.0005886409991025989,0.0006883842014903328,0.1883504302908225,1.8349124936531405,2.059825392115761,-1.7890022538603394,1706.3723961003113,0.2482075968945325,9.161689361497793,89.75914256642187,976.5624999999999,0.00040628610634000853,0.00046772966244264,0.16742109887581894,8.170065986620033,1.861055860539219,-1.7641229950555197,1894.7102285767505,0.02435434198223273,9.45982356566581,93.84156672965871,976.5624999999999,0.0049635262860852,0.005570768467351352,0.14240037872531605,0.07806582907837449,1.5572242599723125,-1.8483995359336904,2211.569643893167,0.057722261645864956,14.068771799557743,206.79568752126158,976.5624999999999,0.0004335896274232838,0.00047669080037401353,0.09586638045005967,1.7249524900136877,2.0649588076407213,-3.1239949981649753,1706.2195327373852,0.12159310044955404,15.37286370862076,241.11269188803,976.5624999999999,0.00033105270178698635,0.0003533169490076415,0.08580797617970741,7.640490309524865,1.8636625371707705,-2.749164087720504,1894.698086642083,0.011849539282658108,15.967866792525822,254.79173643204598,976.5624999999999,0.0036569263919582727,0.0037300830301514602,0.07335557263893588,0.07241874361588871,1.6150029159052084,-1.8670810496791692,2218.974053436031,0.0294451285889967,32.487273289041056,1178.0770213560947,964.3554687499999,0.00041794000698355815,0.0004222413196101016,0.04670352612125504,1.7803899283377296,2.072643517862531,-2.4247527656770695,1708.1053808862746,0.06216395395123817,35.42989360197454,1360.9064465605265,964.3554687499999,0.00027501633052945396,0.00028571263308255673,0.0418016977473576,7.9319037317806735,1.8704251321379877,-2.1351535260568113,1904.1619652645848,0.0060743047537023505,36.71378029710428,1431.5295987907866,964.3554687499999,0.0031272663552472935,0.0031495031110641246,0.03580112091755256,0.07569921923838424,1.6696762841136912,-2.1647099712863307
k3_2.tsv.part.3,2068.6401811291566,0.25139560139349326,3.6983689178105528,14.120900402098297,1562.4999999999998,0.051831931386302516,0.0664928740911933,0.389196713125972,2.40150478393406,1.8644051955403165,-1.6018039646416566,1575.0179288329834,0.5518712985652781,4.0339856359464985,16.26205191214458,1562.4999999999998,0.04948464779962983,0.05577314692783447,0.3392232823396063,11.20708423493714,1.635622286140235,-1.2288325632409582,1674.0741861535257,0.05382683736410763,4.276276868239879,18.13056580814212,781.2499999999999,0.03612900629829303,0.04759586998972119,0.29629494276131196,0.10400566739719247,1.4005969976227668,-1.8606569872865462,2279.289552641864,0.11467561855360912,8.145140941688084,73.96962953204212,976.5624999999999,0.0004894803828182806,0.0005501403734250342,0.19309065649973273,1.7596632852040834,2.0942242867704843,-1.8110127949156416,1749.2870912177625,0.24507775476878954,9.131431522339678,89.34266633754758,976.5624999999999,0.0003886978823635977,0.00044211025431512154,0.16947712244801322,7.970686590434548,1.8890969766210013,-1.7674790718515117,1896.800318644539,0.024090089410087518,9.449719604109056,93.68186552832532,976.5624999999999,0.004527072780427417,0.004974248019286564,0.1435458981000302,0.07640546206559302,1.5822476986439393,-1.8512752394594452,2281.4858874221854,0.0566765368139415,13.717381688560295,197.1069446800348,976.5624999999999,0.000668829455462532,0.000693320134846865,0.09818467754835784,1.6637597852409631,2.101265699366599,-2.637614326126423,1749.464775953836,0.12010960658304874,15.303784184528432,239.39592013969352,976.5624999999999,0.0003714760421802116,0.0003814329480497835,0.08688259184316846,7.456565743742609,1.8913508700331008,-2.5534459056191525,1897.5404097143894,0.011718723045309229,15.95394269490156,254.3158312038325,976.5624999999999,0.003639140631521461,0.003708655270264394,0.07379925503523627,0.07083319626962033,1.6303288660927238,-1.9726230740034834,2285.8948801435645,0.02900203869901513,31.79433544626572,1135.3907087142038,964.3554687499999,0.00026787261307431587,0.0002923486570955794,0.04774944921497227,1.7273807775921568,2.103211024999283,-2.421421855978992,1750.1591078874226,0.06150010460886895,35.37562192647453,1360.387317963318,964.3554687499999,0.0001960853312696631,0.00019711300376818423,0.042285645526211994,7.763713945483456,1.8948248401463852,-2.3497250237864487,1902.3253358599402,0.006028392221821103,36.874441501215856,1445.470894188927,964.3554687499999,0.0030391312399950243,0.003078543098988299,0.035910176482070316,0.07455978374082538,1.6728111924679219,-2.4605233110136147
k3_2.tsv.part.4,2149.41875762068,0.24386220538728604,3.594619861046733,13.36390191735141,1562.4999999999998,0.05709885718230732,0.07382267851447903,0.39968391529014974,2.2759686660485836,1.900112397820594,-1.6693311397812869,1626.3359001656593,0.5547795478374589,4.025024906704,16.20465273579886,1562.4999999999998,0.04827111095674982,0.05512944675225652,0.3425425470972468,11.348497899276747,1.6619657221500403,-1.2433159071482356,1770.2784793740796,0.05354745141736037,4.263328326704811,18.02430532934432,781.2499999999999,0.04036539704185107,0.05172132279646809,0.30095108046630015,0.10319192543295241,1.4464567171886322,-1.127662696722854,2361.1664144063125,0.11173350144260029,7.918155793809268,70.34251264138298,1171.8749999999998,0.0005076864895075824,0.0005551766325741736,0.19880829312379064,1.6741383932460745,2.139954973900228,-1.8329060046566985,1808.718422703768,0.2464189372305047,9.099972269556307,88.87062290792926,976.5624999999999,0.0004042269263711442,0.0005187517959433149,0.1711473346407719,8.062620512399096,1.9137280792434703,-1.769733319656208,2011.706256515307,0.02397822153366743,9.455433972321185,93.82071505296899,976.5624999999999,0.004672389372876659,0.005276668754483513,0.1459063100421752,0.07574817134804944,1.640132316003657,-1.857542783673693,2358.8980469077437,0.055550720799333306,13.407283680061383,188.4727231183465,1953.1249999999998,0.0004864413976449097,0.0005156353688217202,0.10062094172871862,1.5990855495645413,2.143326823033175,-3.1185193151015587,1808.685213819631,0.12086806147897433,15.242411914827208,237.71649720831675,976.5624999999999,0.00031031122057020036,0.0003415097964986698,0.08770878686943452,7.552115924597772,1.9170943276517112,-2.9171646151777884,2009.2715929885378,0.01168205110388878,15.930850564703775,253.6706192420295,976.5624999999999,0.003168189139921861,0.00333236005578161,0.07505919390966354,0.0704036971559111,1.6879087019364154,-2.2142258618047728,2370.924047705872,0.02830496752931697,31.20463328356502,1102.7168125548574,964.3554687499999,0.0003870768966223598,0.0003936990235807636,0.04913267332342375,1.6455626158068755,2.153496969611818,-2.4605380517685953,1809.702177520822,0.06202727257722864,35.59875862853078,1381.1831014358745,964.3554687499999,0.00030398824205757347,0.0003045981929909706,0.04264625301055344,7.897624187953702,1.923053027637175,-2.5567213505101245,1983.559521616406,0.005976133864138923,37.27360501162612,1479.001761392048,952.1484374999999,0.00288469531090077,0.002886514476658953,0.03630041255518682,0.07327477511363421,1.714398841736037,-1.9350450398120687
