,train,test,features,f,k,domain
1600,0.8246310344405188,0.7851386251211464,"['zerocross', 'aac', 'kurtosis', 'crest']",4,11,temporal
1601,0.8288151698576776,0.7904931569777538,"['zerocross', 'aac', 'kurtosis', 'impulse']",4,11,temporal
1602,0.8329146783002507,0.7925009663703131,"['zerocross', 'aac', 'kurtosis', 'clearance']",4,11,temporal
1603,0.8769245199484118,0.8497263351316224,"['zerocross', 'aac', 'shape', 'crest']",4,11,temporal
1604,0.8744985116782076,0.8473823969345051,"['zerocross', 'aac', 'shape', 'impulse']",4,11,temporal
1605,0.8760883298422082,0.8490568785958779,"['zerocross', 'aac', 'shape', 'clearance']",4,11,temporal
1606,0.8331654443353651,0.7888186753163813,"['zerocross', 'aac', 'crest', 'impulse']",4,11,temporal
1607,0.8388549809344316,0.7951771118692683,"['zerocross', 'aac', 'crest', 'clearance']",4,11,temporal
1608,0.8365960216922245,0.797854377797572,"['zerocross', 'aac', 'impulse', 'clearance']",4,11,temporal
1609,0.8515734562489392,0.8062301473924809,"['zerocross', 'rms', 'skewness', 'kurtosis']",4,11,temporal
1610,0.8782628371035734,0.8497308168490166,"['zerocross', 'rms', 'skewness', 'shape']",4,11,temporal
1611,0.8827811755729733,0.8540820042240187,"['zerocross', 'rms', 'skewness', 'crest']",4,11,temporal
1612,0.8840360907097573,0.8554192366514849,"['zerocross', 'rms', 'skewness', 'impulse']",4,11,temporal
1613,0.8836177856641626,0.8560892534019036,"['zerocross', 'rms', 'skewness', 'clearance']",4,11,temporal
1614,0.8523261393405186,0.812580180725254,"['zerocross', 'rms', 'kurtosis', 'shape']",4,11,temporal
1615,0.8436244704251823,0.816601401657115,"['zerocross', 'rms', 'kurtosis', 'crest']",4,11,temporal
1616,0.8485607289539399,0.8212887178366749,"['zerocross', 'rms', 'kurtosis', 'impulse']",4,11,temporal
1617,0.8492301850208855,0.8196131157459539,"['zerocross', 'rms', 'kurtosis', 'clearance']",4,11,temporal
1618,0.8842037697152326,0.8567525475762311,"['zerocross', 'rms', 'shape', 'crest']",4,11,temporal
1619,0.8834508066336628,0.8547458586130204,"['zerocross', 'rms', 'shape', 'impulse']",4,11,temporal
1620,0.881610397428292,0.8540758418626018,"['zerocross', 'rms', 'shape', 'clearance']",4,11,temporal
1621,0.8461345806887405,0.8172708581928596,"['zerocross', 'rms', 'crest', 'impulse']",4,11,temporal
1622,0.8487280229731787,0.8169352896029759,"['zerocross', 'rms', 'crest', 'clearance']",4,11,temporal
1623,0.8478913778832406,0.8159302644773477,"['zerocross', 'rms', 'impulse', 'clearance']",4,11,temporal
1624,0.7909134148454193,0.7342733735567469,"['zerocross', 'skewness', 'kurtosis', 'shape']",4,11,temporal
1625,0.7702473886558556,0.7181952124053936,"['zerocross', 'skewness', 'kurtosis', 'crest']",4,11,temporal
1626,0.7684060344842671,0.7168529380458591,"['zerocross', 'skewness', 'kurtosis', 'impulse']",4,11,temporal
1627,0.7710004567336718,0.7228774866528853,"['zerocross', 'skewness', 'kurtosis', 'clearance']",4,11,temporal
1628,0.8240457503644244,0.7797796115471449,"['zerocross', 'skewness', 'shape', 'crest']",4,11,temporal
1629,0.8221217291481828,0.7767650963849347,"['zerocross', 'skewness', 'shape', 'impulse']",4,11,temporal
1630,0.8220381521360611,0.7771001047601441,"['zerocross', 'skewness', 'shape', 'clearance']",4,11,temporal
1631,0.7741787281104701,0.7255620353719545,"['zerocross', 'skewness', 'crest', 'impulse']",4,11,temporal
1632,0.7770235314087521,0.7252264667820708,"['zerocross', 'skewness', 'crest', 'clearance']",4,11,temporal
1633,0.7740949761046043,0.7245586908903491,"['zerocross', 'skewness', 'impulse', 'clearance']",4,11,temporal
1634,0.7848064131707291,0.7463107062626398,"['zerocross', 'kurtosis', 'shape', 'crest']",4,11,temporal
1635,0.7830496159762289,0.7429639837985916,"['zerocross', 'kurtosis', 'shape', 'impulse']",4,11,temporal
1636,0.7837186170594401,0.742964544013266,"['zerocross', 'kurtosis', 'shape', 'clearance']",4,11,temporal
1637,0.7223049125993747,0.6676694509335978,"['zerocross', 'kurtosis', 'crest', 'impulse']",4,11,temporal
1638,0.7278271551792023,0.6743679377937626,"['zerocross', 'kurtosis', 'crest', 'clearance']",4,11,temporal
1639,0.7249824218784179,0.6660022520629905,"['zerocross', 'kurtosis', 'impulse', 'clearance']",4,11,temporal
1640,0.7894081186597579,0.7469824036570814,"['zerocross', 'shape', 'crest', 'impulse']",4,11,temporal
1641,0.7890735306212804,0.7456423701562438,"['zerocross', 'shape', 'crest', 'clearance']",4,11,temporal
1642,0.7879020525016232,0.7453073617810345,"['zerocross', 'shape', 'impulse', 'clearance']",4,11,temporal
1643,0.7248147778716911,0.668345069830759,"['zerocross', 'crest', 'impulse', 'clearance']",4,11,temporal
1644,0.8696445002091175,0.8350033332773119,"['pp', 'aac', 'rms', 'skewness']",4,11,temporal
1645,0.817770019721795,0.7794485246746554,"['pp', 'aac', 'rms', 'kurtosis']",4,11,temporal
1646,0.8215363400758424,0.7730968106978595,"['pp', 'aac', 'rms', 'shape']",4,11,temporal
1647,0.8147581673955158,0.7734329395024173,"['pp', 'aac', 'rms', 'crest']",4,11,temporal
1648,0.8163473205832892,0.7710873206612774,"['pp', 'aac', 'rms', 'impulse']",4,11,temporal
1649,0.8175185887104537,0.7720873038548371,"['pp', 'aac', 'rms', 'clearance']",4,11,temporal
1650,0.8120813930901971,0.762716592998437,"['pp', 'aac', 'skewness', 'kurtosis']",4,11,temporal
1651,0.8539159575045192,0.8099180405931554,"['pp', 'aac', 'skewness', 'shape']",4,11,temporal
1652,0.8505674522135834,0.8129118278124178,"['pp', 'aac', 'skewness', 'crest']",4,11,temporal
1653,0.8560900097821504,0.8219480905082828,"['pp', 'aac', 'skewness', 'impulse']",4,11,temporal
1654,0.8558389987557945,0.8186052895469544,"['pp', 'aac', 'skewness', 'clearance']",4,11,temporal
1655,0.7941772581630208,0.7322672448082105,"['pp', 'aac', 'kurtosis', 'shape']",4,11,temporal
1656,0.8037148371945703,0.7600354055674134,"['pp', 'aac', 'kurtosis', 'crest']",4,11,temporal
1657,0.8089010917859687,0.7643871531570898,"['pp', 'aac', 'kurtosis', 'impulse']",4,11,temporal
1658,0.8061400404935524,0.7650610914102283,"['pp', 'aac', 'kurtosis', 'clearance']",4,11,temporal
1659,0.8218707531205759,0.7724239928740694,"['pp', 'aac', 'shape', 'crest']",4,11,temporal
1660,0.8239622433498003,0.7787841100709791,"['pp', 'aac', 'shape', 'impulse']",4,11,temporal
1661,0.8244643354000095,0.7777790849453511,"['pp', 'aac', 'shape', 'clearance']",4,11,temporal
1662,0.8065592555066156,0.7576948286583418,"['pp', 'aac', 'crest', 'impulse']",4,11,temporal
1663,0.8072285015810685,0.7587004139986442,"['pp', 'aac', 'crest', 'clearance']",4,11,temporal
1664,0.8044670303036666,0.756360397304247,"['pp', 'aac', 'impulse', 'clearance']",4,11,temporal
1665,0.7719215538044515,0.7195486910584136,"['pp', 'rms', 'skewness', 'kurtosis']",4,11,temporal
1666,0.8251338964632016,0.7700862170383691,"['pp', 'rms', 'skewness', 'shape']",4,11,temporal
1667,0.7839686831195785,0.723232102541694,"['pp', 'rms', 'skewness', 'crest']",4,11,temporal
1668,0.7848052932107678,0.7235738334929944,"['pp', 'rms', 'skewness', 'impulse']",4,11,temporal
1669,0.7887383126053245,0.726921116171717,"['pp', 'rms', 'skewness', 'clearance']",4,11,temporal
1670,0.7643070160241772,0.7048223279160574,"['pp', 'rms', 'kurtosis', 'shape']",4,11,temporal
1671,0.7035644125722506,0.6322005792619733,"['pp', 'rms', 'kurtosis', 'crest']",4,11,temporal
1672,0.7038990356094769,0.6352055707747208,"['pp', 'rms', 'kurtosis', 'impulse']",4,11,temporal
1673,0.7028953764902905,0.6355445006526501,"['pp', 'rms', 'kurtosis', 'clearance']",4,11,temporal
1674,0.7799531366753638,0.7282426625883037,"['pp', 'rms', 'shape', 'crest']",4,11,temporal
1675,0.7825470689422854,0.7309199285166075,"['pp', 'rms', 'shape', 'impulse']",4,11,temporal
1676,0.7827983249598827,0.728911558909374,"['pp', 'rms', 'shape', 'clearance']",4,11,temporal
1677,0.7005525252472224,0.6295210724749725,"['pp', 'rms', 'crest', 'impulse']",4,11,temporal
1678,0.7085842131143811,0.6419018167761886,"['pp', 'rms', 'crest', 'clearance']",4,11,temporal
1679,0.6962021807720374,0.625167084026599,"['pp', 'rms', 'impulse', 'clearance']",4,11,temporal
1680,0.7920004409842348,0.7349461913805369,"['pp', 'skewness', 'kurtosis', 'shape']",4,11,temporal
1681,0.767402830348815,0.7105135487918971,"['pp', 'skewness', 'kurtosis', 'crest']",4,11,temporal
1682,0.7710842437382863,0.7101824619194075,"['pp', 'skewness', 'kurtosis', 'impulse']",4,11,temporal
1683,0.7738445250582291,0.7128619687064084,"['pp', 'skewness', 'kurtosis', 'clearance']",4,11,temporal
1684,0.816934389595572,0.7643955563772037,"['pp', 'skewness', 'shape', 'crest']",4,11,temporal
1685,0.8156794394600393,0.7640605480019944,"['pp', 'skewness', 'shape', 'impulse']",4,11,temporal
1686,0.8156794394600393,0.7643955563772037,"['pp', 'skewness', 'shape', 'clearance']",4,11,temporal
1687,0.7686576054906038,0.7085046189699893,"['pp', 'skewness', 'crest', 'impulse']",4,11,temporal
1688,0.7769404443791135,0.7141964000605032,"['pp', 'skewness', 'crest', 'clearance']",4,11,temporal
1689,0.7738454700244466,0.7125241592578275,"['pp', 'skewness', 'impulse', 'clearance']",4,11,temporal
1690,0.7645583770380209,0.7155297109852494,"['pp', 'kurtosis', 'shape', 'crest']",4,11,temporal
1691,0.7617138187309804,0.7081690503801057,"['pp', 'kurtosis', 'shape', 'impulse']",4,11,temporal
1692,0.7618810427527216,0.7075007142737098,"['pp', 'kurtosis', 'shape', 'clearance']",4,11,temporal
1693,0.697708106935177,0.6251698850999703,"['pp', 'kurtosis', 'crest', 'impulse']",4,11,temporal
1694,0.6992976451091872,0.6382195257222568,"['pp', 'kurtosis', 'crest', 'clearance']",4,11,temporal
1695,0.6900941641336322,0.628513246275973,"['pp', 'kurtosis', 'impulse', 'clearance']",4,11,temporal
1696,0.7637210319731069,0.7151997445421084,"['pp', 'shape', 'crest', 'impulse']",4,11,temporal
1697,0.7640556550103333,0.7168736659888069,"['pp', 'shape', 'crest', 'clearance']",4,11,temporal
1698,0.763470195940495,0.7162042094530625,"['pp', 'shape', 'impulse', 'clearance']",4,11,temporal
1699,0.692268951384988,0.624160378256948,"['pp', 'crest', 'impulse', 'clearance']",4,11,temporal
1700,0.8355085055709258,0.7891620869117045,"['aac', 'rms', 'skewness', 'kurtosis']",4,11,temporal
1701,0.8443778534917378,0.7955227643232886,"['aac', 'rms', 'skewness', 'shape']",4,11,temporal
1702,0.8556723347140339,0.8155969367461611,"['aac', 'rms', 'skewness', 'crest']",4,11,temporal
1703,0.8616962143603366,0.8242981910668167,"['aac', 'rms', 'skewness', 'impulse']",4,11,temporal
1704,0.8632857875330956,0.8263071208887245,"['aac', 'rms', 'skewness', 'clearance']",4,11,temporal
1705,0.7773597643884231,0.7182114586309474,"['aac', 'rms', 'kurtosis', 'shape']",4,11,temporal
1706,0.8025439890523913,0.7523481398071741,"['aac', 'rms', 'kurtosis', 'crest']",4,11,temporal
1707,0.8018748129754363,0.7483291597340102,"['aac', 'rms', 'kurtosis', 'impulse']",4,11,temporal
1708,0.8029619791092468,0.7576987501610617,"['aac', 'rms', 'kurtosis', 'clearance']",4,11,temporal
1709,0.8257190405443005,0.7774435163554674,"['aac', 'rms', 'shape', 'crest']",4,11,temporal
1710,0.8247152064313701,0.7787829896416307,"['aac', 'rms', 'shape', 'impulse']",4,11,temporal
1711,0.8233766442849669,0.7757712755527918,"['aac', 'rms', 'shape', 'clearance']",4,11,temporal
1712,0.80128900391811,0.7533464423567111,"['aac', 'rms', 'crest', 'impulse']",4,11,temporal
1713,0.8024601670490281,0.7583698873408291,"['aac', 'rms', 'crest', 'clearance']",4,11,temporal
1714,0.7983609385964451,0.7473258152524048,"['aac', 'rms', 'impulse', 'clearance']",4,11,temporal
1715,0.7802038677117293,0.7269171946689971,"['aac', 'skewness', 'kurtosis', 'shape']",4,11,temporal
1716,0.7594545095012852,0.6920920096581009,"['aac', 'skewness', 'kurtosis', 'crest']",4,11,temporal
1717,0.7662319472078873,0.703799936135527,"['aac', 'skewness', 'kurtosis', 'impulse']",4,11,temporal
1718,0.7635544729275928,0.7021282555475258,"['aac', 'skewness', 'kurtosis', 'clearance']",4,11,temporal
1719,0.8152610644169471,0.7647372873285043,"['aac', 'skewness', 'shape', 'crest']",4,11,temporal
1720,0.8167670255788355,0.7647384077578528,"['aac', 'skewness', 'shape', 'impulse']",4,11,temporal
1721,0.8178545417001342,0.7640689512221083,"['aac', 'skewness', 'shape', 'clearance']",4,11,temporal
1722,0.7654783191500902,0.702462703708061,"['aac', 'skewness', 'crest', 'impulse']",4,11,temporal
1723,0.7699126956211315,0.7054760984409225,"['aac', 'skewness', 'crest', 'clearance']",4,11,temporal
1724,0.7627173028564229,0.6964387153157089,"['aac', 'skewness', 'impulse', 'clearance']",4,11,temporal
1725,0.749247159414051,0.6877497857178871,"['aac', 'kurtosis', 'shape', 'crest']",4,11,temporal
1726,0.7469042031747364,0.6857458978280477,"['aac', 'kurtosis', 'shape', 'impulse']",4,11,temporal
1727,0.7471553891948364,0.683739208864837,"['aac', 'kurtosis', 'shape', 'clearance']",4,11,temporal
1728,0.6859104487014589,0.6104491241043568,"['aac', 'kurtosis', 'crest', 'impulse']",4,11,temporal
1729,0.6915158133096742,0.6211559469588747,"['aac', 'kurtosis', 'crest', 'clearance']",4,11,temporal
1730,0.6736941004359094,0.6084407544971233,"['aac', 'kurtosis', 'impulse', 'clearance']",4,11,temporal
1731,0.7503344305441081,0.6917609227856114,"['aac', 'shape', 'crest', 'impulse']",4,11,temporal
1732,0.7509200646076903,0.6920948107314724,"['aac', 'shape', 'crest', 'clearance']",4,11,temporal
1733,0.7510036416198121,0.6917614830002857,"['aac', 'shape', 'impulse', 'clearance']",4,11,temporal
1734,0.6834842654375107,0.6208136557928998,"['aac', 'crest', 'impulse', 'clearance']",4,11,temporal
1735,0.7885710535848344,0.7259093684699977,"['rms', 'skewness', 'kurtosis', 'shape']",4,11,temporal
1736,0.7628005648798055,0.6917715668644224,"['rms', 'skewness', 'kurtosis', 'crest']",4,11,temporal
1737,0.7670680323178447,0.6981294432026353,"['rms', 'skewness', 'kurtosis', 'impulse']",4,11,temporal
1738,0.7690762955224351,0.7048184064133377,"['rms', 'skewness', 'kurtosis', 'clearance']",4,11,temporal
1739,0.8181890597411142,0.7667400547889951,"['rms', 'skewness', 'shape', 'crest']",4,11,temporal
1740,0.8157632964621515,0.7623927889167129,"['rms', 'skewness', 'shape', 'impulse']",4,11,temporal
1741,0.8154287084236739,0.7580410413270366,"['rms', 'skewness', 'shape', 'clearance']",4,11,temporal
1742,0.7587017914109571,0.7014772860960321,"['rms', 'skewness', 'crest', 'impulse']",4,11,temporal
1743,0.7673203732966546,0.7108479969524322,"['rms', 'skewness', 'crest', 'clearance']",4,11,temporal
1744,0.765060994069462,0.70014061388324,"['rms', 'skewness', 'impulse', 'clearance']",4,11,temporal
1745,0.7704143676863552,0.7175392010218316,"['rms', 'kurtosis', 'shape', 'crest']",4,11,temporal
1746,0.7669003883111178,0.7165336156815292,"['rms', 'kurtosis', 'shape', 'impulse']",4,11,temporal
1747,0.7680716214395336,0.7125196775404335,"['rms', 'kurtosis', 'shape', 'clearance']",4,11,temporal
1748,0.6881688829624342,0.6198142328140144,"['rms', 'kurtosis', 'crest', 'impulse']",4,11,temporal
1749,0.698962497090729,0.6261698682935302,"['rms', 'kurtosis', 'crest', 'clearance']",4,11,temporal
1750,0.686160899747834,0.6174691741875487,"['rms', 'kurtosis', 'impulse', 'clearance']",4,11,temporal
1751,0.7684064894680015,0.7168658229833673,"['rms', 'shape', 'crest', 'impulse']",4,11,temporal
1752,0.7698287686215218,0.7165313748228321,"['rms', 'shape', 'crest', 'clearance']",4,11,temporal
1753,0.7713345197909175,0.7192120020391813,"['rms', 'shape', 'impulse', 'clearance']",4,11,temporal
1754,0.6948629186506583,0.6181408715819903,"['rms', 'crest', 'impulse', 'clearance']",4,11,temporal
1755,0.7193773372601929,0.6526136815627749,"['skewness', 'kurtosis', 'shape', 'crest']",4,11,temporal
1756,0.7178716910870436,0.648595261704285,"['skewness', 'kurtosis', 'shape', 'impulse']",4,11,temporal
1757,0.7169511539962448,0.6445796429191667,"['skewness', 'kurtosis', 'shape', 'clearance']",4,11,temporal
1758,0.6800537930768975,0.6111185806401013,"['skewness', 'kurtosis', 'crest', 'impulse']",4,11,temporal
1759,0.6855755106754933,0.6127925020867997,"['skewness', 'kurtosis', 'crest', 'clearance']",4,11,temporal
1760,0.6575477776669484,0.5843425600690184,"['skewness', 'kurtosis', 'impulse', 'clearance']",4,11,temporal
1761,0.7202134923676479,0.6462485224337967,"['skewness', 'shape', 'crest', 'impulse']",4,11,temporal
1762,0.7170340660321395,0.6429023601844227,"['skewness', 'shape', 'crest', 'clearance']",4,11,temporal
1763,0.7172012550551317,0.6492641580253553,"['skewness', 'shape', 'impulse', 'clearance']",4,11,temporal
1764,0.6872503757990651,0.6154686475857549,"['skewness', 'crest', 'impulse', 'clearance']",4,11,temporal
1765,0.6736113633937586,0.606092334582612,"['kurtosis', 'shape', 'crest', 'impulse']",4,11,temporal
1766,0.6741969624585921,0.6074312476541011,"['kurtosis', 'shape', 'crest', 'clearance']",4,11,temporal
1767,0.6701810660268894,0.5990650017086547,"['kurtosis', 'shape', 'impulse', 'clearance']",4,11,temporal
1768,0.6798853790976972,0.605760127280774,"['kurtosis', 'crest', 'impulse', 'clearance']",4,11,temporal
1769,0.674364081484087,0.6077673764586591,"['shape', 'crest', 'impulse', 'clearance']",4,11,temporal
1770,0.8446283745356103,0.8216231659972102,"['zerocross', 'pp', 'aac', 'rms']",4,15,temporal
1771,0.8751675827589164,0.8487201895766457,"['zerocross', 'pp', 'aac', 'skewness']",4,15,temporal
1772,0.8253014704724306,0.7948415432793847,"['zerocross', 'pp', 'aac', 'kurtosis']",4,15,temporal
1773,0.8541665835446383,0.832325507134334,"['zerocross', 'pp', 'aac', 'shape']",4,15,temporal
1774,0.836681208646791,0.8112323042189766,"['zerocross', 'pp', 'aac', 'crest']",4,15,temporal
1775,0.8381032078103209,0.8145807073270477,"['zerocross', 'pp', 'aac', 'impulse']",4,15,temporal
1776,0.8400272990240598,0.8179279900057702,"['zerocross', 'pp', 'aac', 'clearance']",4,15,temporal
1777,0.8663820218427191,0.8366778149386844,"['zerocross', 'pp', 'rms', 'skewness']",4,15,temporal
1778,0.8119145540546926,0.7868153476412162,"['zerocross', 'pp', 'rms', 'kurtosis']",4,15,temporal
1779,0.8533299384547002,0.8252931323283083,"['zerocross', 'pp', 'rms', 'shape']",4,15,temporal
1780,0.8304054430054126,0.8032089096541795,"['zerocross', 'pp', 'rms', 'crest']",4,15,temporal
1781,0.8294850809083576,0.8058861755824832,"['zerocross', 'pp', 'rms', 'impulse']",4,15,temporal
1782,0.8324972482233761,0.8089006907446933,"['zerocross', 'pp', 'rms', 'clearance']",4,15,temporal
1783,0.8325801602592706,0.8102295199520455,"['zerocross', 'pp', 'skewness', 'kurtosis']",4,15,temporal
1784,0.8637044775649271,0.8416956577760597,"['zerocross', 'pp', 'skewness', 'shape']",4,15,temporal
1785,0.8665500158369339,0.8477168450950403,"['zerocross', 'pp', 'skewness', 'crest']",4,15,temporal
1786,0.868390390043556,0.8503929905939955,"['zerocross', 'pp', 'skewness', 'impulse']",4,15,temporal
1787,0.8697291971812007,0.8547424973249749,"['zerocross', 'pp', 'skewness', 'clearance']",4,15,temporal
1788,0.8272250367049377,0.7961804563508735,"['zerocross', 'pp', 'kurtosis', 'shape']",4,15,temporal
1789,0.8243806533916412,0.7968504731012924,"['zerocross', 'pp', 'kurtosis', 'crest']",4,15,temporal
1790,0.821034283024382,0.7968465515985726,"['zerocross', 'pp', 'kurtosis', 'impulse']",4,15,temporal
1791,0.8215362000808473,0.800862170383691,"['zerocross', 'pp', 'kurtosis', 'clearance']",4,15,temporal
1792,0.8582659169934675,0.8343299552388475,"['zerocross', 'pp', 'shape', 'crest']",4,15,temporal
1793,0.8568435678424496,0.8353316190764302,"['zerocross', 'pp', 'shape', 'impulse']",4,15,temporal
1794,0.8570109318591861,0.8346627227553599,"['zerocross', 'pp', 'shape', 'clearance']",4,15,temporal
1795,0.8246318744104897,0.8018705567973647,"['zerocross', 'pp', 'crest', 'impulse']",4,15,temporal
1796,0.8254685195004278,0.8035427976000402,"['zerocross', 'pp', 'crest', 'clearance']",4,15,temporal
1797,0.8254685195004278,0.8028716604202731,"['zerocross', 'pp', 'impulse', 'clearance']",4,15,temporal
1798,0.854919721619952,0.8219587345870938,"['zerocross', 'aac', 'rms', 'skewness']",4,15,temporal
1799,0.8007867368741566,0.7690789510540439,"['zerocross', 'aac', 'rms', 'kurtosis']",4,15,temporal
1800,0.8383532388717103,0.8112479902298562,"['zerocross', 'aac', 'rms', 'shape']",4,15,temporal
1801,0.8398600400035698,0.8186036089029317,"['zerocross', 'aac', 'rms', 'crest']",4,15,temporal
1802,0.840780402100625,0.8169302476709076,"['zerocross', 'aac', 'rms', 'impulse']",4,15,temporal
1803,0.8446290395118374,0.8212808748312354,"['zerocross', 'aac', 'rms', 'clearance']",4,15,temporal
1804,0.8195270619075368,0.7794479644599811,"['zerocross', 'aac', 'skewness', 'kurtosis']",4,15,temporal
1805,0.8578475419503752,0.8333378150507273,"['zerocross', 'aac', 'skewness', 'shape']",4,15,temporal
1806,0.8610276332621108,0.8333249301132193,"['zerocross', 'aac', 'skewness', 'crest']",4,15,temporal
1807,0.8638719465779099,0.8353349803644756,"['zerocross', 'aac', 'skewness', 'impulse']",4,15,temporal
1808,0.8659635068046316,0.8383483750973373,"['zerocross', 'aac', 'skewness', 'clearance']",4,15,temporal
1809,0.8175191836891832,0.7915043444647989,"['zerocross', 'aac', 'kurtosis', 'shape']",4,15,temporal
1810,0.8022087010389377,0.7680660829229761,"['zerocross', 'aac', 'kurtosis', 'crest']",4,15,temporal
1811,0.8070622225255446,0.7747589676363982,"['zerocross', 'aac', 'kurtosis', 'impulse']",4,15,temporal
1812,0.8099070958213244,0.7777706817252372,"['zerocross', 'aac', 'kurtosis', 'clearance']",4,15,temporal
1813,0.8602739352068163,0.839354520652314,"['zerocross', 'aac', 'shape', 'crest']",4,15,temporal
1814,0.8587682190361695,0.8373478316891033,"['zerocross', 'aac', 'shape', 'impulse']",4,15,temporal
1815,0.858517138012316,0.8376828400643127,"['zerocross', 'aac', 'shape', 'clearance']",4,15,temporal
1816,0.8096552798237463,0.7837991518349832,"['zerocross', 'aac', 'crest', 'impulse']",4,15,temporal
1817,0.8133370082019568,0.7874803224595666,"['zerocross', 'aac', 'crest', 'clearance']",4,15,temporal
1818,0.8125839051253918,0.7868108659238221,"['zerocross', 'aac', 'impulse', 'clearance']",4,15,temporal
1819,0.8256360235121594,0.7955115600298034,"['zerocross', 'rms', 'skewness', 'kurtosis']",4,15,temporal
1820,0.8581829349600751,0.8343355573855902,"['zerocross', 'rms', 'skewness', 'shape']",4,15,temporal
1821,0.8688090800753875,0.8503974723113897,"['zerocross', 'rms', 'skewness', 'crest']",4,15,temporal
1822,0.8699800332138127,0.8510663686324598,"['zerocross', 'rms', 'skewness', 'impulse']",4,15,temporal
1823,0.8715697113828181,0.8530741780250193,"['zerocross', 'rms', 'skewness', 'clearance']",4,15,temporal
1824,0.8205318759854334,0.7914965014593592,"['zerocross', 'rms', 'kurtosis', 'shape']",4,15,temporal
1825,0.8207829220105382,0.7988588427085259,"['zerocross', 'rms', 'kurtosis', 'crest']",4,15,temporal
1826,0.8212850140607474,0.7998633076194798,"['zerocross', 'rms', 'kurtosis', 'impulse']",4,15,temporal
1827,0.8214529030587157,0.8022044447432256,"['zerocross', 'rms', 'kurtosis', 'clearance']",4,15,temporal
1828,0.8631187385050983,0.844374044133712,"['zerocross', 'rms', 'shape', 'crest']",4,15,temporal
1829,0.8588521460357793,0.8393534002229656,"['zerocross', 'rms', 'shape', 'impulse']",4,15,temporal
1830,0.8590193700575204,0.8390189520624304,"['zerocross', 'rms', 'shape', 'clearance']",4,15,temporal
1831,0.8230421612427354,0.7991921704397125,"['zerocross', 'rms', 'crest', 'impulse']",4,15,temporal
1832,0.8248830954293384,0.8018694363680161,"['zerocross', 'rms', 'crest', 'clearance']",4,15,temporal
1833,0.8213692560490962,0.7991888091516669,"['zerocross', 'rms', 'impulse', 'clearance']",4,15,temporal
1834,0.7658969041856754,0.7228870103023478,"['zerocross', 'skewness', 'kurtosis', 'shape']",4,15,temporal
1835,0.7383688833124216,0.6981165582651272,"['zerocross', 'skewness', 'kurtosis', 'crest']",4,15,temporal
1836,0.7434731708341428,0.7108339915855756,"['zerocross', 'skewness', 'kurtosis', 'impulse']",4,15,temporal
1837,0.7476564662813304,0.7161918847302287,"['zerocross', 'skewness', 'kurtosis', 'clearance']",4,15,temporal
1838,0.800200192843106,0.7717444524741881,"['zerocross', 'skewness', 'shape', 'crest']",4,15,temporal
1839,0.8008695089150561,0.772748917385142,"['zerocross', 'skewness', 'shape', 'impulse']",4,15,temporal
1840,0.8010369779280391,0.7724116681512355,"['zerocross', 'skewness', 'shape', 'clearance']",4,15,temporal
1841,0.7474050702687378,0.7111706806048078,"['zerocross', 'skewness', 'crest', 'impulse']",4,15,temporal
1842,0.7474051752649843,0.707822837711411,"['zerocross', 'skewness', 'crest', 'clearance']",4,15,temporal
1843,0.7490793054148315,0.7141823946936465,"['zerocross', 'skewness', 'impulse', 'clearance']",4,15,temporal
1844,0.7626343908205282,0.7339277211027266,"['zerocross', 'kurtosis', 'shape', 'crest']",4,15,temporal
1845,0.7607933866364277,0.7335949535862142,"['zerocross', 'kurtosis', 'shape', 'impulse']",4,15,temporal
1846,0.7611280096736541,0.7319199117101672,"['zerocross', 'kurtosis', 'shape', 'clearance']",4,15,temporal
1847,0.6968705868765193,0.6556209139342195,"['zerocross', 'kurtosis', 'crest', 'impulse']",4,15,temporal
1848,0.7095878022360701,0.6696789409701799,"['zerocross', 'kurtosis', 'crest', 'clearance']",4,15,temporal
1849,0.7026437004877076,0.6673361232024112,"['zerocross', 'kurtosis', 'impulse', 'clearance']",4,15,temporal
1850,0.7657302751426637,0.7352671943888899,"['zerocross', 'shape', 'crest', 'impulse']",4,15,temporal
1851,0.7658976041606513,0.7362710990851695,"['zerocross', 'shape', 'crest', 'clearance']",4,15,temporal
1852,0.7669850502844524,0.7392839336033566,"['zerocross', 'shape', 'impulse', 'clearance']",4,15,temporal
1853,0.7066594919231638,0.6720178372352285,"['zerocross', 'crest', 'impulse', 'clearance']",4,15,temporal
1854,0.8393570029871432,0.8078951054043909,"['pp', 'aac', 'rms', 'skewness']",4,15,temporal
1855,0.7942601701989154,0.7550142014419925,"['pp', 'aac', 'rms', 'kurtosis']",4,15,temporal
1856,0.7936751311140626,0.74900589906052,"['pp', 'aac', 'rms', 'shape']",4,15,temporal
1857,0.7959337403687817,0.7469852047304526,"['pp', 'aac', 'rms', 'crest']",4,15,temporal
1858,0.7895753776802479,0.7459790591754759,"['pp', 'aac', 'rms', 'impulse']",4,15,temporal
1859,0.7909971668512851,0.7469846445157784,"['pp', 'aac', 'rms', 'clearance']",4,15,temporal
1860,0.7856417983057106,0.7412951042839616,"['pp', 'aac', 'skewness', 'kurtosis']",4,15,temporal
1861,0.8136717362354295,0.7764457740206047,"['pp', 'aac', 'skewness', 'shape']",4,15,temporal
1862,0.8278105657722736,0.7958437673316415,"['pp', 'aac', 'skewness', 'crest']",4,15,temporal
