,train,test,features,f,k,domain
0,0.9969136170196922,0.9907365607365609,"['zerocross', 'pp', 'aac']",3,3,temporal
1,0.9969136170196922,0.993825363825364,"['zerocross', 'pp', 'rms']",3,3,temporal
2,0.990355495321744,0.9783872883872885,"['zerocross', 'pp', 'skewness']",3,3,temporal
3,0.9953707047728262,0.9853370953370953,"['zerocross', 'pp', 'kurtosis']",3,3,temporal
4,0.9959494830275929,0.9853341253341255,"['zerocross', 'pp', 'shape']",3,3,temporal
5,0.9984567154287503,0.993825363825364,"['zerocross', 'pp', 'crest']",3,3,temporal
6,0.9978779371739834,0.993825363825364,"['zerocross', 'pp', 'impulse']",3,3,temporal
7,0.9978779371739834,0.993825363825364,"['zerocross', 'pp', 'clearance']",3,3,temporal
8,0.9969136170196922,0.9945975645975645,"['zerocross', 'aac', 'rms']",3,3,temporal
9,0.9961417885718753,0.98996732996733,"['zerocross', 'aac', 'skewness']",3,3,temporal
10,0.9963348387649255,0.9930531630531633,"['zerocross', 'aac', 'kurtosis']",3,3,temporal
11,0.9971064810505504,0.993053163053163,"['zerocross', 'aac', 'shape']",3,3,temporal
12,0.9965277027957837,0.9945975645975647,"['zerocross', 'aac', 'crest']",3,3,temporal
13,0.9965277027957837,0.9945975645975647,"['zerocross', 'aac', 'impulse']",3,3,temporal
14,0.9965277027957837,0.9945975645975647,"['zerocross', 'aac', 'clearance']",3,3,temporal
15,0.9965277027957837,0.9915117315117316,"['zerocross', 'rms', 'skewness']",3,3,temporal
16,0.997492209112267,0.9961419661419662,"['zerocross', 'rms', 'kurtosis']",3,3,temporal
17,0.9978779371739834,0.9969141669141669,"['zerocross', 'rms', 'shape']",3,3,temporal
18,0.996720752988834,0.9961449361449362,"['zerocross', 'rms', 'crest']",3,3,temporal
19,0.996720752988834,0.9961449361449362,"['zerocross', 'rms', 'impulse']",3,3,temporal
20,0.996720752988834,0.9961449361449362,"['zerocross', 'rms', 'clearance']",3,3,temporal
21,0.9866905202488615,0.9683724383724384,"['zerocross', 'skewness', 'kurtosis']",3,3,temporal
22,0.9944061984563429,0.9892040392040393,"['zerocross', 'skewness', 'shape']",3,3,temporal
23,0.9918982214064181,0.9791832491832493,"['zerocross', 'skewness', 'crest']",3,3,temporal
24,0.9915123071825096,0.9791832491832493,"['zerocross', 'skewness', 'impulse']",3,3,temporal
25,0.9915123071825096,0.9807276507276509,"['zerocross', 'skewness', 'clearance']",3,3,temporal
26,0.9691357978725386,0.9382714582714582,"['zerocross', 'kurtosis', 'shape']",3,3,temporal
27,0.9643130801279307,0.9282387882387881,"['zerocross', 'kurtosis', 'crest']",3,3,temporal
28,0.9672062267529963,0.9212949212949214,"['zerocross', 'kurtosis', 'impulse']",3,3,temporal
29,0.9689423753551043,0.9266943866943868,"['zerocross', 'kurtosis', 'clearance']",3,3,temporal
30,0.9718362666289379,0.9374903474903474,"['zerocross', 'shape', 'crest']",3,3,temporal
31,0.9751160721266796,0.9398039798039799,"['zerocross', 'shape', 'impulse']",3,3,temporal
32,0.9760805784431629,0.9413483813483813,"['zerocross', 'shape', 'clearance']",3,3,temporal
33,0.9417435206249092,0.8703742203742204,"['zerocross', 'crest', 'impulse']",3,3,temporal
34,0.9465654937207493,0.8773210573210573,"['zerocross', 'crest', 'clearance']",3,3,temporal
35,0.9390424933819341,0.8695841995841995,"['zerocross', 'impulse', 'clearance']",3,3,temporal
36,0.9972991589192167,0.9922839322839323,"['pp', 'aac', 'rms']",3,3,temporal
37,0.9897769032291694,0.9753014553014554,"['pp', 'aac', 'skewness']",3,3,temporal
38,0.986111369669711,0.9722185922185922,"['pp', 'aac', 'kurtosis']",3,3,temporal
39,0.9901624451286939,0.9698990198990198,"['pp', 'aac', 'shape']",3,3,temporal
40,0.9957564328345427,0.9853370953370953,"['pp', 'aac', 'crest']",3,3,temporal
41,0.9957564328345427,0.9853370953370953,"['pp', 'aac', 'impulse']",3,3,temporal
42,0.9955635688036845,0.9845648945648946,"['pp', 'aac', 'clearance']",3,3,temporal
43,0.9918982214064181,0.9691416691416691,"['pp', 'rms', 'skewness']",3,3,temporal
44,0.9920914577616602,0.976085536085536,"['pp', 'rms', 'kurtosis']",3,3,temporal
45,0.9932488281090018,0.9760825660825662,"['pp', 'rms', 'shape']",3,3,temporal
46,0.9934422506264357,0.9776180576180578,"['pp', 'rms', 'crest']",3,3,temporal
47,0.9930565225647193,0.9783872883872885,"['pp', 'rms', 'impulse']",3,3,temporal
48,0.9930565225647193,0.9783872883872885,"['pp', 'rms', 'clearance']",3,3,temporal
49,0.9755012417018204,0.9336412236412237,"['pp', 'skewness', 'kurtosis']",3,3,temporal
50,0.9834109009133117,0.9459904959904959,"['pp', 'skewness', 'shape']",3,3,temporal
51,0.9884266688509697,0.9668161568161567,"['pp', 'skewness', 'crest']",3,3,temporal
52,0.9880407546270613,0.9652747252747252,"['pp', 'skewness', 'impulse']",3,3,temporal
53,0.9884262965265858,0.9652747252747252,"['pp', 'skewness', 'clearance']",3,3,temporal
54,0.9720293168219879,0.9259310959310959,"['pp', 'kurtosis', 'shape']",3,3,temporal
55,0.9839896791680784,0.9606504306504305,"['pp', 'kurtosis', 'crest']",3,3,temporal
56,0.9864976562180034,0.962964062964063,"['pp', 'kurtosis', 'impulse']",3,3,temporal
57,0.9866907064110537,0.9691357291357292,"['pp', 'kurtosis', 'clearance']",3,3,temporal
58,0.9890047024569686,0.96990495990496,"['pp', 'shape', 'crest']",3,3,temporal
59,0.9884262965265858,0.9675883575883576,"['pp', 'shape', 'impulse']",3,3,temporal
60,0.9882334324957276,0.9668161568161568,"['pp', 'shape', 'clearance']",3,3,temporal
61,0.9783956914622294,0.9498633798633799,"['pp', 'crest', 'impulse']",3,3,temporal
62,0.9780099634005129,0.9483189783189783,"['pp', 'crest', 'clearance']",3,3,temporal
63,0.9766599151845053,0.9498574398574398,"['pp', 'impulse', 'clearance']",3,3,temporal
64,0.9961421608962592,0.9891951291951294,"['aac', 'rms', 'skewness']",3,3,temporal
65,0.995949110703209,0.9922839322839323,"['aac', 'rms', 'kurtosis']",3,3,temporal
66,0.9972993450814087,0.9945975645975647,"['aac', 'rms', 'shape']",3,3,temporal
67,0.9944058261319592,0.9868785268785268,"['aac', 'rms', 'crest']",3,3,temporal
68,0.9944058261319592,0.9868785268785268,"['aac', 'rms', 'impulse']",3,3,temporal
69,0.9944058261319592,0.9868785268785268,"['aac', 'rms', 'clearance']",3,3,temporal
70,0.984374848743219,0.9483070983070983,"['aac', 'skewness', 'kurtosis']",3,3,temporal
71,0.9859185056388527,0.9644936144936145,"['aac', 'skewness', 'shape']",3,3,temporal
72,0.9872679953682846,0.9675853875853875,"['aac', 'skewness', 'crest']",3,3,temporal
73,0.9868818949821844,0.9652747252747252,"['aac', 'skewness', 'impulse']",3,3,temporal
74,0.9870749451752344,0.9668131868131867,"['aac', 'skewness', 'clearance']",3,3,temporal
75,0.9766591705357376,0.9452153252153253,"['aac', 'kurtosis', 'shape']",3,3,temporal
76,0.9704852876019704,0.9274487674487675,"['aac', 'kurtosis', 'crest']",3,3,temporal
77,0.971257860698555,0.9336234036234036,"['aac', 'kurtosis', 'impulse']",3,3,temporal
78,0.9712574883741711,0.9382536382536383,"['aac', 'kurtosis', 'clearance']",3,3,temporal
79,0.9747299717405793,0.9344163944163943,"['aac', 'shape', 'crest']",3,3,temporal
80,0.9743440575166709,0.9344193644193645,"['aac', 'shape', 'impulse']",3,3,temporal
81,0.9753093084819218,0.9351915651915652,"['aac', 'shape', 'clearance']",3,3,temporal
82,0.9629632180741149,0.9166498366498367,"['aac', 'crest', 'impulse']",3,3,temporal
83,0.9660501595409985,0.9228244728244729,"['aac', 'crest', 'clearance']",3,3,temporal
84,0.9639269797418303,0.9212830412830414,"['aac', 'impulse', 'clearance']",3,3,temporal
85,0.9899695810978357,0.9621859221859221,"['rms', 'skewness', 'kurtosis']",3,3,temporal
86,0.9886187882330603,0.9606444906444906,"['rms', 'skewness', 'shape']",3,3,temporal
87,0.991126951445177,0.962964062964063,"['rms', 'skewness', 'crest']",3,3,temporal
88,0.9899693949356436,0.9621918621918623,"['rms', 'skewness', 'impulse']",3,3,temporal
89,0.9899693949356436,0.9621918621918623,"['rms', 'skewness', 'clearance']",3,3,temporal
90,0.9920910854372764,0.9752984852984852,"['rms', 'kurtosis', 'shape']",3,3,temporal
91,0.9909344597387028,0.9683575883575882,"['rms', 'kurtosis', 'crest']",3,3,temporal
92,0.990355681483936,0.9668131868131867,"['rms', 'kurtosis', 'impulse']",3,3,temporal
93,0.9899699534222195,0.9652687852687853,"['rms', 'kurtosis', 'clearance']",3,3,temporal
94,0.9901618866421181,0.966046926046926,"['rms', 'shape', 'crest']",3,3,temporal
95,0.9907406648968848,0.9675883575883576,"['rms', 'shape', 'impulse']",3,3,temporal
96,0.9915121210203178,0.9683605583605583,"['rms', 'shape', 'clearance']",3,3,temporal
97,0.9857260139323785,0.9575645975645977,"['rms', 'crest', 'impulse']",3,3,temporal
98,0.9861119281562869,0.9575645975645977,"['rms', 'crest', 'clearance']",3,3,temporal
99,0.9859186918010447,0.9567923967923969,"['rms', 'impulse', 'clearance']",3,3,temporal
100,0.9679791721739648,0.9081704781704781,"['skewness', 'kurtosis', 'shape']",3,3,temporal
101,0.967978427525197,0.9066290466290466,"['skewness', 'kurtosis', 'crest']",3,3,temporal
102,0.9701003041890217,0.9128007128007128,"['skewness', 'kurtosis', 'impulse']",3,3,temporal
103,0.973765651586288,0.9189753489753489,"['skewness', 'kurtosis', 'clearance']",3,3,temporal
104,0.9768522207287876,0.9282387882387881,"['skewness', 'shape', 'crest']",3,3,temporal
105,0.9764663065048793,0.9266943866943868,"['skewness', 'shape', 'impulse']",3,3,temporal
106,0.9783951329756537,0.9305553905553905,"['skewness', 'shape', 'clearance']",3,3,temporal
107,0.9648926030314652,0.9081734481734483,"['skewness', 'crest', 'impulse']",3,3,temporal
108,0.9672073437261479,0.9120314820314821,"['skewness', 'crest', 'clearance']",3,3,temporal
109,0.9668214295022395,0.9128066528066527,"['skewness', 'impulse', 'clearance']",3,3,temporal
110,0.9241902875461218,0.8363973863973865,"['kurtosis', 'shape', 'crest']",3,3,temporal
111,0.9230329171987801,0.8348589248589248,"['kurtosis', 'shape', 'impulse']",3,3,temporal
112,0.9245763879322221,0.8333115533115534,"['kurtosis', 'shape', 'clearance']",3,3,temporal
113,0.9045144331547418,0.797044847044847,"['kurtosis', 'crest', 'impulse']",3,3,temporal
114,0.9087591172933507,0.7978111078111079,"['kurtosis', 'crest', 'clearance']",3,3,temporal
115,0.901043811410253,0.7847015147015147,"['kurtosis', 'impulse', 'clearance']",3,3,temporal
116,0.9012357446301517,0.7962607662607664,"['shape', 'crest', 'impulse']",3,3,temporal
117,0.9016209142052922,0.7947104247104247,"['shape', 'crest', 'clearance']",3,3,temporal
118,0.9031640126143501,0.7923938223938224,"['shape', 'impulse', 'clearance']",3,3,temporal
119,0.8738419780849866,0.7553667953667953,"['crest', 'impulse', 'clearance']",3,3,temporal
120,0.9924766273368008,0.9868785268785271,"['zerocross', 'pp', 'aac']",3,5,temporal
121,0.9922837633059427,0.9861092961092961,"['zerocross', 'pp', 'rms']",3,5,temporal
122,0.984374848743219,0.9706682506682507,"['zerocross', 'pp', 'skewness']",3,5,temporal
123,0.9901620728043101,0.9737600237600237,"['zerocross', 'pp', 'kurtosis']",3,5,temporal
124,0.9899690226112599,0.9783872883872883,"['zerocross', 'pp', 'shape']",3,5,temporal
125,0.9938268617150005,0.9822512622512622,"['zerocross', 'pp', 'crest']",3,5,temporal
126,0.994019725745859,0.9830234630234631,"['zerocross', 'pp', 'impulse']",3,5,temporal
127,0.9947915541936757,0.9845678645678646,"['zerocross', 'pp', 'clearance']",3,5,temporal
128,0.9953703324484424,0.9891980991980992,"['zerocross', 'aac', 'rms']",3,5,temporal
129,0.9938263032284247,0.9876626076626078,"['zerocross', 'aac', 'skewness']",3,5,temporal
130,0.9945981316762416,0.9907454707454708,"['zerocross', 'aac', 'kurtosis']",3,5,temporal
131,0.9947909957070997,0.9907454707454708,"['zerocross', 'aac', 'shape']",3,5,temporal
132,0.9951772822553921,0.9907425007425008,"['zerocross', 'aac', 'crest']",3,5,temporal
133,0.9951772822553921,0.9907425007425008,"['zerocross', 'aac', 'impulse']",3,5,temporal
134,0.9951769099310083,0.9915206415206417,"['zerocross', 'aac', 'clearance']",3,5,temporal
135,0.9926696775298511,0.9814939114939115,"['zerocross', 'rms', 'skewness']",3,5,temporal
136,0.9945986901628174,0.9884258984258985,"['zerocross', 'rms', 'kurtosis']",3,5,temporal
137,0.9953703324484422,0.9891980991980993,"['zerocross', 'rms', 'shape']",3,5,temporal
138,0.9942131482632928,0.9876596376596378,"['zerocross', 'rms', 'crest']",3,5,temporal
139,0.9942131482632928,0.9884288684288685,"['zerocross', 'rms', 'impulse']",3,5,temporal
140,0.9945988763250092,0.9884288684288685,"['zerocross', 'rms', 'clearance']",3,5,temporal
141,0.977816168558695,0.9544876744876746,"['zerocross', 'skewness', 'kurtosis']",3,5,temporal
142,0.9863038613761853,0.9691476091476092,"['zerocross', 'skewness', 'shape']",3,5,temporal
143,0.9864976562180034,0.9706831006831006,"['zerocross', 'skewness', 'crest']",3,5,temporal
144,0.9843755933919868,0.9676002376002376,"['zerocross', 'skewness', 'impulse']",3,5,temporal
145,0.984568457422845,0.9683724383724384,"['zerocross', 'skewness', 'clearance']",3,5,temporal
146,0.9477232363924746,0.9073982773982774,"['zerocross', 'kurtosis', 'shape']",3,5,temporal
147,0.9477241672034344,0.9004484704484705,"['zerocross', 'kurtosis', 'crest']",3,5,temporal
148,0.9463730020142748,0.8973685773685773,"['zerocross', 'kurtosis', 'impulse']",3,5,temporal
149,0.9483016423228573,0.9043094743094745,"['zerocross', 'kurtosis', 'clearance']",3,5,temporal
150,0.9610338331167647,0.9243807543807543,"['zerocross', 'shape', 'crest']",3,5,temporal
151,0.9608402244371387,0.9228422928422928,"['zerocross', 'shape', 'impulse']",3,5,temporal
152,0.9627692370701049,0.9251559251559252,"['zerocross', 'shape', 'clearance']",3,5,temporal
153,0.9075996991618979,0.8410484110484111,"['zerocross', 'crest', 'impulse']",3,5,temporal
154,0.9097221343122983,0.8449005049005048,"['zerocross', 'crest', 'clearance']",3,5,temporal
155,0.9041279604442576,0.8256162756162755,"['zerocross', 'impulse', 'clearance']",3,5,temporal
156,0.9932488281090016,0.9891980991980992,"['pp', 'aac', 'rms']",3,5,temporal
157,0.9778167270452709,0.962949212949213,"['pp', 'aac', 'skewness']",3,5,temporal
158,0.9762738147984049,0.9567805167805167,"['pp', 'aac', 'kurtosis']",3,5,temporal
159,0.9805177542882462,0.9590911790911791,"['pp', 'aac', 'shape']",3,5,temporal
160,0.9905479870282186,0.9791654291654291,"['pp', 'aac', 'crest']",3,5,temporal
161,0.9903551229973603,0.9791654291654291,"['pp', 'aac', 'impulse']",3,5,temporal
162,0.9897765309047856,0.9783932283932284,"['pp', 'aac', 'clearance']",3,5,temporal
163,0.9780094049139372,0.9629551529551529,"['pp', 'rms', 'skewness']",3,5,temporal
164,0.9812890242494872,0.9675913275913276,"['pp', 'rms', 'kurtosis']",3,5,temporal
165,0.9828317503341613,0.9652866052866054,"['pp', 'rms', 'shape']",3,5,temporal
166,0.9837956981640683,0.9722185922185922,"['pp', 'rms', 'crest']",3,5,temporal
167,0.9845677127740773,0.9737600237600239,"['pp', 'rms', 'impulse']",3,5,temporal
168,0.9845677127740773,0.9737600237600239,"['pp', 'rms', 'clearance']",3,5,temporal
169,0.9562116738587326,0.9305405405405406,"['pp', 'skewness', 'kurtosis']",3,5,temporal
170,0.963734301873164,0.9436590436590437,"['pp', 'skewness', 'shape']",3,5,temporal
171,0.9712569298875954,0.9513840213840214,"['pp', 'skewness', 'crest']",3,5,temporal
172,0.9700995595402538,0.9537035937035938,"['pp', 'skewness', 'impulse']",3,5,temporal
173,0.9691350532237706,0.9513869913869915,"['pp', 'skewness', 'clearance']",3,5,temporal
174,0.953125104716233,0.9050876150876151,"['pp', 'kurtosis', 'shape']",3,5,temporal
175,0.9701003041890217,0.9513899613899615,"['pp', 'kurtosis', 'crest']",3,5,temporal
176,0.9716435887602716,0.952931392931393,"['pp', 'kurtosis', 'impulse']",3,5,temporal
177,0.9728009591076129,0.9552420552420552,"['pp', 'kurtosis', 'clearance']",3,5,temporal
178,0.9755012417018204,0.959100089100089,"['pp', 'shape', 'crest']",3,5,temporal
179,0.9743440575166709,0.9552390852390852,"['pp', 'shape', 'impulse']",3,5,temporal
180,0.9741511934858126,0.9529254529254529,"['pp', 'shape', 'clearance']",3,5,temporal
181,0.9635414378423057,0.9405969705969707,"['pp', 'crest', 'impulse']",3,5,temporal
182,0.9631557097805892,0.9390525690525691,"['pp', 'crest', 'clearance']",3,5,temporal
183,0.9602625631555236,0.9398247698247697,"['pp', 'impulse', 'clearance']",3,5,temporal
184,0.9930555917537596,0.9814760914760916,"['aac', 'rms', 'skewness']",3,5,temporal
185,0.9934416921398599,0.9891951291951292,"['aac', 'rms', 'kurtosis']",3,5,temporal
186,0.9945990624872012,0.9891921591921593,"['aac', 'rms', 'shape']",3,5,temporal
187,0.9888118384261103,0.9807098307098308,"['aac', 'rms', 'crest']",3,5,temporal
188,0.9890048886191606,0.9822482922482922,"['aac', 'rms', 'impulse']",3,5,temporal
189,0.9890048886191606,0.9822482922482922,"['aac', 'rms', 'clearance']",3,5,temporal
190,0.966241906598705,0.932096822096822,"['aac', 'skewness', 'kurtosis']",3,5,temporal
191,0.9739575848061864,0.9452034452034452,"['aac', 'skewness', 'shape']",3,5,temporal
192,0.9658556200504128,0.9374962874962873,"['aac', 'skewness', 'crest']",3,5,temporal
193,0.9656625698573625,0.9328690228690227,"['aac', 'skewness', 'impulse']",3,5,temporal
194,0.9664342121429875,0.9351796851796852,"['aac', 'skewness', 'clearance']",3,5,temporal
195,0.9594909208698988,0.9282506682506682,"['aac', 'kurtosis', 'shape']",3,5,temporal
196,0.9457923621375889,0.8927561627561627,"['aac', 'kurtosis', 'crest']",3,5,temporal
197,0.9463711403923554,0.8888892188892189,"['aac', 'kurtosis', 'impulse']",3,5,temporal
198,0.9471435273267481,0.898921888921889,"['aac', 'kurtosis', 'clearance']",3,5,temporal
199,0.9477237948790505,0.9043183843183844,"['aac', 'shape', 'crest']",3,5,temporal
200,0.9469519664312335,0.9035491535491535,"['aac', 'shape', 'impulse']",3,5,temporal
201,0.9484950648402914,0.9058627858627858,"['aac', 'shape', 'clearance']",3,5,temporal
202,0.9324825100620664,0.8711375111375113,"['aac', 'crest', 'impulse']",3,5,temporal
203,0.9367260772275235,0.8788624888624887,"['aac', 'crest', 'clearance']",3,5,temporal
204,0.9320975266491178,0.8804068904068905,"['aac', 'impulse', 'clearance']",3,5,temporal
205,0.9728007729454209,0.9482833382833382,"['rms', 'skewness', 'kurtosis']",3,5,temporal
206,0.9743440575166709,0.9467448767448767,"['rms', 'skewness', 'shape']",3,5,temporal
207,0.972994195462855,0.9521532521532521,"['rms', 'skewness', 'crest']",3,5,temporal
208,0.9722223670150383,0.9513840213840213,"['rms', 'skewness', 'impulse']",3,5,temporal
209,0.9726080950767548,0.9521562221562222,"['rms', 'skewness', 'clearance']",3,5,temporal
210,0.9787812333617542,0.9621799821799822,"['rms', 'kurtosis', 'shape']",3,5,temporal
211,0.9755010555396282,0.956014256014256,"['rms', 'kurtosis', 'crest']",3,5,temporal
212,0.9749228357714375,0.9575586575586575,"['rms', 'kurtosis', 'impulse']",3,5,temporal
213,0.9739581432927624,0.9567864567864568,"['rms', 'kurtosis', 'clearance']",3,5,temporal
214,0.9758869697635368,0.9575645975645977,"['rms', 'shape', 'crest']",3,5,temporal
215,0.9756941057326787,0.9560201960201962,"['rms', 'shape', 'impulse']",3,5,temporal
216,0.9762730701496372,0.9552479952479953,"['rms', 'shape', 'clearance']",3,5,temporal
217,0.968749697486438,0.9483011583011584,"['rms', 'crest', 'impulse']",3,5,temporal
218,0.9681712915560553,0.945984555984556,"['rms', 'crest', 'clearance']",3,5,temporal
219,0.9675926994634805,0.9452153252153253,"['rms', 'impulse', 'clearance']",3,5,temporal
220,0.934991976409527,0.8804098604098604,"['skewness', 'kurtosis', 'shape']",3,5,temporal
221,0.9243835239013638,0.8610929610929612,"['skewness', 'kurtosis', 'crest']",3,5,temporal
222,0.9274697207194796,0.871891891891892,"['skewness', 'kurtosis', 'impulse']",3,5,temporal
223,0.9301707479624548,0.8703474903474904,"['skewness', 'kurtosis', 'clearance']",3,5,temporal
224,0.9423228573662519,0.8865666765666766,"['skewness', 'shape', 'crest']",3,5,temporal
225,0.9419371293045353,0.8850252450252449,"['skewness', 'shape', 'impulse']",3,5,temporal
226,0.9446377842231264,0.8888832788832788,"['skewness', 'shape', 'clearance']",3,5,temporal
227,0.9232261535540225,0.8634155034155034,"['skewness', 'crest', 'impulse']",3,5,temporal
228,0.9257337582795635,0.8626433026433025,"['skewness', 'crest', 'clearance']",3,5,temporal
229,0.9247685073143124,0.8695871695871696,"['skewness', 'impulse', 'clearance']",3,5,temporal
230,0.8742265891735516,0.8024354024354023,"['kurtosis', 'shape', 'crest']",3,5,temporal
231,0.8732620828570685,0.8078408078408078,"['kurtosis', 'shape', 'impulse']",3,5,temporal
232,0.871911289992293,0.8101544401544402,"['kurtosis', 'shape', 'clearance']",3,5,temporal
233,0.8418202194479918,0.7445945945945946,"['kurtosis', 'crest', 'impulse']",3,5,temporal
234,0.8483779688215561,0.7384318384318385,"['kurtosis', 'crest', 'clearance']",3,5,temporal
235,0.8381548720507255,0.7314879714879715,"['kurtosis', 'impulse', 'clearance']",3,5,temporal
236,0.8425918617336169,0.7553638253638253,"['shape', 'crest', 'impulse']",3,5,temporal
237,0.8406632214250344,0.7553667953667953,"['shape', 'crest', 'clearance']",3,5,temporal
238,0.8400851878190354,0.7546005346005347,"['shape', 'impulse', 'clearance']",3,5,temporal
239,0.8038181865568559,0.6705108405108404,"['crest', 'impulse', 'clearance']",3,5,temporal
240,0.9803239594464281,0.9745381645381646,"['zerocross', 'pp', 'aac']",3,11,temporal
241,0.9839885621949268,0.9807068607068608,"['zerocross', 'pp', 'rms']",3,11,temporal
242,0.9627699817188727,0.9460023760023761,"['zerocross', 'pp', 'skewness']",3,11,temporal
243,0.9743444298410546,0.9652806652806654,"['zerocross', 'pp', 'kurtosis']",3,11,temporal
244,0.9714507247294133,0.9645084645084644,"['zerocross', 'pp', 'shape']",3,11,temporal
245,0.9822529720793944,0.9814820314820315,"['zerocross', 'pp', 'crest']",3,11,temporal
246,0.981867244017678,0.9807098307098308,"['zerocross', 'pp', 'impulse']",3,11,temporal
247,0.9822529720793944,0.9807098307098308,"['zerocross', 'pp', 'clearance']",3,11,temporal
248,0.9901618866421181,0.9853400653400654,"['zerocross', 'aac', 'rms']",3,11,temporal
249,0.9837960704884523,0.9784110484110485,"['zerocross', 'aac', 'skewness']",3,11,temporal
250,0.9863040475383773,0.9838016038016038,"['zerocross', 'aac', 'kurtosis']",3,11,temporal
251,0.983603206457594,0.9784080784080785,"['zerocross', 'aac', 'shape']",3,11,temporal
252,0.9891977526500189,0.9876536976536977,"['zerocross', 'aac', 'crest']",3,11,temporal
253,0.9891977526500189,0.9876536976536977,"['zerocross', 'aac', 'impulse']",3,11,temporal
254,0.989390616680877,0.9876536976536977,"['zerocross', 'aac', 'clearance']",3,11,temporal
255,0.979166030612511,0.9753222453222454,"['zerocross', 'rms', 'skewness']",3,11,temporal
256,0.9878467736230514,0.9853400653400654,"['zerocross', 'rms', 'kurtosis']",3,11,temporal
257,0.9868824534687601,0.9845708345708346,"['zerocross', 'rms', 'shape']",3,11,temporal
258,0.9859181333144689,0.9838016038016038,"['zerocross', 'rms', 'crest']",3,11,temporal
259,0.9864967254070436,0.9838016038016038,"['zerocross', 'rms', 'impulse']",3,11,temporal
260,0.9864967254070436,0.9838016038016038,"['zerocross', 'rms', 'clearance']",3,11,temporal
261,0.9508088747240144,0.9352272052272053,"['zerocross', 'skewness', 'kurtosis']",3,11,temporal
262,0.9722221808528462,0.9652895752895752,"['zerocross', 'skewness', 'shape']",3,11,temporal
263,0.9687506282973978,0.9598901098901098,"['zerocross', 'skewness', 'crest']",3,11,temporal
264,0.9681716638804392,0.9606682506682507,"['zerocross', 'skewness', 'impulse']",3,11,temporal
265,0.9664358876027151,0.9568042768042767,"['zerocross', 'skewness', 'clearance']",3,11,temporal
266,0.91763086271283,0.8803920403920404,"['zerocross', 'kurtosis', 'shape']",3,11,temporal
267,0.90894825808037,0.875001485001485,"['zerocross', 'kurtosis', 'crest']",3,11,temporal
268,0.9104913564894279,0.8804009504009505,"['zerocross', 'kurtosis', 'impulse']",3,11,temporal
269,0.9137719066359373,0.8834808434808433,"['zerocross', 'kurtosis', 'clearance']",3,11,temporal
270,0.9326761187416924,0.9097208197208196,"['zerocross', 'shape', 'crest']",3,11,temporal
271,0.9330616606412171,0.9120314820314821,"['zerocross', 'shape', 'impulse']",3,11,temporal
272,0.9359553657528586,0.9112592812592812,"['zerocross', 'shape', 'clearance']",3,11,temporal
273,0.8516581466436819,0.8094178794178793,"['zerocross', 'crest', 'impulse']",3,11,temporal
274,0.8566741007435319,0.8186753786753787,"['zerocross', 'crest', 'clearance']",3,11,temporal
275,0.8555157995852305,0.8071042471042471,"['zerocross', 'impulse', 'clearance']",3,11,temporal
276,0.9866897756000939,0.9791594891594892,"['pp', 'aac', 'rms']",3,11,temporal
277,0.9606475465684723,0.945981585981586,"['pp', 'aac', 'skewness']",3,11,temporal
278,0.9581403141673152,0.9436679536679536,"['pp', 'aac', 'kurtosis']",3,11,temporal
279,0.963540693193538,0.952931392931393,"['pp', 'aac', 'shape']",3,11,temporal
280,0.9737650930997124,0.9691297891297891,"['pp', 'aac', 'crest']",3,11,temporal
281,0.9735722290688541,0.9691297891297891,"['pp', 'aac', 'impulse']",3,11,temporal
282,0.9743438713544789,0.9698990198990198,"['pp', 'aac', 'clearance']",3,11,temporal
283,0.9577551445921746,0.9436679536679536,"['pp', 'rms', 'skewness']",3,11,temporal
284,0.9677864943052986,0.9467626967626968,"['pp', 'rms', 'kurtosis']",3,11,temporal
285,0.9604556133485739,0.9382744282744282,"['pp', 'rms', 'shape']",3,11,temporal
286,0.9700999318646378,0.9591060291060292,"['pp', 'rms', 'crest']",3,11,temporal
287,0.9714503524050293,0.9591060291060292,"['pp', 'rms', 'impulse']",3,11,temporal
288,0.9722219946906542,0.9606444906444906,"['pp', 'rms', 'clearance']",3,11,temporal
289,0.9330631499387527,0.9066201366201365,"['pp', 'skewness', 'kurtosis']",3,11,temporal
290,0.9363425831121106,0.9197505197505198,"['pp', 'skewness', 'shape']",3,11,temporal
291,0.9583341090091331,0.9444401544401545,"['pp', 'skewness', 'crest']",3,11,temporal
292,0.9569836884687415,0.9413543213543214,"['pp', 'skewness', 'impulse']",3,11,temporal
293,0.9564050963761668,0.9413513513513514,"['pp', 'skewness', 'clearance']",3,11,temporal
294,0.9118440109761229,0.8896554796554798,"['pp', 'kurtosis', 'shape']",3,11,temporal
295,0.9558252011482484,0.939040689040689,"['pp', 'kurtosis', 'crest']",3,11,temporal
296,0.9529313098744151,0.9367240867240868,"['pp', 'kurtosis', 'impulse']",3,11,temporal
297,0.9500376047627735,0.9359548559548561,"['pp', 'kurtosis', 'clearance']",3,11,temporal
298,0.9521592952644061,0.9351826551826552,"['pp', 'shape', 'crest']",3,11,temporal
299,0.9513874668165891,0.9351826551826552,"['pp', 'shape', 'impulse']",3,11,temporal
300,0.9510013664304889,0.9344104544104544,"['pp', 'shape', 'clearance']",3,11,temporal
301,0.9450222091494993,0.925937035937036,"['pp', 'crest', 'impulse']",3,11,temporal
